category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating,dish type,tag
Main Course,Malai Kofta White Gravy,₹280,"Normal days with onion & garlic
In  Navaratra Without onion garlic food available.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Malai Kofta White Gravy | ₹280 | Normal days with onion & garlic
In  Navaratra Without onion garlic food available. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 280 | expensive"
Main Course,Malai Kofta Red Gravy,₹280,"Normal days with onion & garlic
In  Navaratra Without onion garlic food available.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Malai Kofta Red Gravy | ₹280 | Normal days with onion & garlic
In  Navaratra Without onion garlic food available. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 280 | expensive"
Main Course,Kaju Korma Red Gravy,₹298,"Normal days with onion & garlic
In  Navaratra Without onion garlic food available.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Kaju Korma Red Gravy | ₹298 | Normal days with onion & garlic
In  Navaratra Without onion garlic food available. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 298 | expensive"
Main Course,Kaju Korma white gravy,₹298,"Normal days with onion & garlic
In  Navaratra Without onion garlic food available.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Kaju Korma white gravy | ₹298 | Normal days with onion & garlic
In  Navaratra Without onion garlic food available. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 298 | expensive"
Main Course,Palak Kofta,₹280,"Normal days with onion & garlic
In  Navaratra Without onion garlic food available.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Palak Kofta | ₹280 | Normal days with onion & garlic
In  Navaratra Without onion garlic food available. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 280 | expensive"
Main Course,Mutter Meethi Malai,₹280,"Normal days with onion & garlic
In  Navaratra Without onion garlic food available.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Mutter Meethi Malai | ₹280 | Normal days with onion & garlic
In  Navaratra Without onion garlic food available. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 280 | expensive"
Main Course,Egg/Anda Tawa Masala Veg Gravy,₹220,The Restaurant didn't have enough knowledge about this item,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,moderate,"Main Course | Egg/Anda Tawa Masala Veg Gravy | ₹220 | The Restaurant didn't have enough knowledge about this item | Unknown | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 220 | moderate"
Main Course,Egg/Anda Curry Veg Gravy,₹220,The Restaurant didn't have enough knowledge about this item,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,moderate,"Main Course | Egg/Anda Curry Veg Gravy | ₹220 | The Restaurant didn't have enough knowledge about this item | Unknown | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 220 | moderate"
Main Course,Egg/Anda Kadai Masala Veg Gravy,₹198,The Restaurant didn't have enough knowledge about this item,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Main Course | Egg/Anda Kadai Masala Veg Gravy | ₹198 | The Restaurant didn't have enough knowledge about this item | Unknown | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 198 | cheap"
Main Course,Chicken Tangdi Curry,₹360,Tangdi curry.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Tangdi Curry | ₹360 | Tangdi curry. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 360 | expensive"
Main Course,Butter Chicken,₹380,Creamy butter chicken.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Butter Chicken | ₹380 | Creamy butter chicken. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Butter Masala,₹380,Chicken Cheese Butter Masala,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Butter Masala | ₹380 | Chicken Cheese Butter Masala | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Dahi Wala Chicken,₹380,Chicken made up with max of spices and vegetables.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Dahi Wala Chicken | ₹380 | Chicken made up with max of spices and vegetables. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Kadai Chicken,₹380,Dahi wala chicken.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Kadai Chicken | ₹380 | Dahi wala chicken. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Mughlai Chicken,₹380,Mughlai chicken.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Mughlai Chicken | ₹380 | Mughlai chicken. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Hyderabadi,₹380,Hyderabadi Chicken,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Hyderabadi | ₹380 | Hyderabadi Chicken | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Korma,₹380,Spicy chicken Korma made up with whole spices and thick gravy.,Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Korma | ₹380 | Spicy chicken Korma made up with whole spices and thick gravy. | Non-Veg | Spicy | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Lahori,₹380,Chicken Lahori.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Lahori | ₹380 | Chicken Lahori. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Masala,₹340,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Masala | ₹340 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 340 | expensive"
Main Course,Chicken Rogan Josh,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Rogan Josh | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Murgh Mirch Masala,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Murgh Mirch Masala | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Meethi Malai White Gravy,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Meethi Malai White Gravy | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Curry,₹360,Chicken made up tangy and spicy curry.,Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Curry | ₹360 | Chicken made up tangy and spicy curry. | Non-Veg | Spicy | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 360 | expensive"
Main Course,Chicken Hariyali,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Hariyali | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Kohlapuri,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Kohlapuri | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Do Pyaza,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Do Pyaza | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Lemon Curry,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Lemon Curry | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Changezi,₹380,Spicy gravy mix of whole spices is chicken changezi.,Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Changezi | ₹380 | Spicy gravy mix of whole spices is chicken changezi. | Non-Veg | Spicy | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Lababdar,₹380,Chicken coated with thick tasty gravy.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Lababdar | ₹380 | Chicken coated with thick tasty gravy. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Patiyala,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Patiyala | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Chattinad,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Chattinad | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Angethi Curry,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Angethi Curry | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Matka Chicken,₹648,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Matka Chicken | ₹648 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 648 | expensive"
Main Course,Chicken Handi with Chicken Rara,₹380,Chicken made with chicken keema and chicken pieces.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Handi with Chicken Rara | ₹380 | Chicken made with chicken keema and chicken pieces. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Kali Mirch White Gravy,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Kali Mirch White Gravy | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Lasooni Kali Mirch White Gravy,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Lasooni Kali Mirch White Gravy | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Kali Mirch Red Gravy,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Kali Mirch Red Gravy | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Chicken Lasooni Kali Mirch Red Gravy,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Chicken Lasooni Kali Mirch Red Gravy | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Mutton Korma,₹400,"Mutton Korma: Tender mutton cooked in a creamy, aromatic gravy",Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Mutton Korma | ₹400 | Mutton Korma: Tender mutton cooked in a creamy, aromatic gravy | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 400 | expensive"
Main Course,Basa Fish Curry,₹380,Fish Curry,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Basa Fish Curry | ₹380 | Fish Curry | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Basa Fish Tawa Masala,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Basa Fish Tawa Masala | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Main Course,Punjabi Basa Fish Curry,₹380,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Main Course | Punjabi Basa Fish Curry | ₹380 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 380 | expensive"
Boneless Chicken Main Course,Chicken Curry Boneless,₹280,Chicken curry.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Curry Boneless | ₹280 | Chicken curry. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 280 | expensive"
Boneless Chicken Main Course,Boneless Chicken Tikka Masala,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Boneless Chicken Tikka Masala | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Boneless Butter Chicken,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Boneless Butter Chicken | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Butter Masala Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Butter Masala Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Dahi Wala Chicken Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Dahi Wala Chicken Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Kadai Chicken Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Kadai Chicken Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Boneless Chicken Rogan Josh,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Boneless Chicken Rogan Josh | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Murg Mirch Masala Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Murg Mirch Masala Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
